"Name","State","Notes","User","Tags","Created","Runtime","Sweep","clf_name","dataset_to_ft","dff","dropout_rate","fold","head_dim","learning_rate","n_heads","n_layers","paths","rand","clf","epoch/accuracy","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/r_square","epoch/val_accuracy","epoch/val_loss","epoch/val_r_square","ft_dataset","probed","window_size","test_f1","test_precision","test_recall"
"drawn-sweep-72","finished","-","cridonoso","","2023-06-22T02:20:55.000Z","220","bes7q1fe","mlp_att_conv","atlas","64","0.3955","1","64","0.00001","4","1","winsize/200","0.2","mlp_att_conv","0.988095223903656","452","0.000009999999747378752","0.27031591534614563","0.6270135045051575","0.5","0.9338390231132508","0.6482099294662476","./data/records/atlas/fold_1/atlas_20","0.5","200","0.5300278251121359","0.5475275948217124","0.5278044613400705"
"hearty-sweep-64","finished","-","cridonoso","","2023-06-21T03:05:46.000Z","233","bes7q1fe","mlp_att","alcock","64","0.3955","2","64","0.00001","4","1","winsize/200","0.2","mlp_att","0.7375327944755554","314","0.000009999999747378752","0.8102591037750244","0.5131412744522095","0.5208333134651184","1.3365856409072876","0.462299108505249","./data/records/alcock/fold_2/alcock_20","0.5","200","0.5269666636047811","0.5346181187577409","0.5292662674089029"
"ancient-sweep-102","finished","-","cridonoso","","2023-06-22T03:02:00.000Z","357","bes7q1fe","mlp_att_conv","alcock","64","0.3955","1","64","0.00001","4","1","masking/1.00","0.2","mlp_att_conv","0.8880407214164734","622","0.000009999999747378752","0.5315388441085815","0.691186249256134","0.53125","1.21257746219635","0.7084035873413086","./data/records/alcock/fold_1/alcock_20","1.00","200","0.5242040272595984","0.5338242017097646","0.5227277283560644"
"fancy-sweep-57","finished","-","cridonoso","","2023-06-21T02:56:33.000Z","525","bes7q1fe","mlp_att","alcock","64","0.3955","2","64","0.00001","4","1","masking/0.40","0.2","mlp_att","0.7795275449752808","330","0.000009999999747378752","0.7002348303794861","0.6839852333068848","0.53125","1.243542194366455","0.7137488126754761","./data/records/alcock/fold_2/alcock_20","0.40","200","0.5205723695166369","0.5263470867473276","0.5214669955643101"
"jolly-sweep-55","finished","-","cridonoso","","2023-06-21T02:56:12.000Z","224","bes7q1fe","mlp_att","alcock","64","0.3955","1","64","0.00001","4","1","winsize/800","0.2","mlp_att","0.7518796920776367","243","0.000009999999747378752","0.7447291612625122","0.680126428604126","0.5625","1.3157927989959717","0.6370360255241394","./data/records/alcock/fold_1/alcock_20","0.5","800","0.5193056453141013","0.5377881506201873","0.5239034594520958"
"solar-sweep-35","finished","-","cridonoso","","2023-06-20T20:05:52.000Z","331","bes7q1fe","mlp_att","alcock","64","0.3955","0","64","0.00001","4","1","masking/0.40","0.2","mlp_att","0.7286432385444641","331","0.000009999999747378752","0.777342677116394","0.644546627998352","0.5894736647605896","1.0603145360946655","0.6713293790817261","./data/records/alcock/fold_0/alcock_20","0.40","200","0.5165058823264043","0.5226762357413389","0.5151616119450492"
"upbeat-sweep-76","finished","-","cridonoso","","2023-06-22T02:27:36.000Z","188","bes7q1fe","mlp_att_conv","atlas","64","0.3955","2","64","0.00001","4","1","masking/0.40","0.2","mlp_att_conv","0.9629629850387572","374","0.000009999999747378752","0.4148856699466706","0.6489923000335693","0.6000000238418579","1.0603220462799072","0.652385950088501","./data/records/atlas/fold_2/atlas_20","0.40","200","0.5163731445824298","0.5195420733215561","0.5201847397885133"
"spring-sweep-83","finished","-","cridonoso","","2023-06-22T02:34:27.000Z","252","bes7q1fe","mlp_att_conv","atlas","64","0.3955","2","64","0.00001","4","1","winsize/200","0.2","mlp_att_conv","0.9753086566925048","507","0.000009999999747378752","0.2966475188732147","0.6536026000976562","0.44999998807907104","1.048408269882202","0.60154128074646","./data/records/atlas/fold_2/atlas_20","0.5","200","0.5150155551505664","0.5178971929060949","0.5147229939871448"
"balmy-sweep-46","finished","-","cridonoso","","2023-06-21T02:45:04.000Z","425","bes7q1fe","mlp_att","alcock","64","0.3955","1","64","0.00001","4","1","masking/0.40","0.2","mlp_att","0.6564885377883911","248","0.000009999999747378752","0.9629296064376832","0.6925371885299683","0.4895833432674408","1.403502345085144","0.7060421705245972","./data/records/alcock/fold_1/alcock_20","0.40","200","0.5136255081209384","0.545702946966415","0.5191214060068959"
"dulcet-sweep-130","finished","-","cridonoso","","2023-06-22T11:12:33.000Z","8091","bes7q1fe","mlp_last","atlas","64","0.3955","1","64","0.00001","4","1","masking/0.20","0.2","mlp_last","0.6904761791229248","17384","0.000009999999747378752","0.905631184577942","0.6331250071525574","0.5","1.0999186038970947","0.6856776475906372","./data/records/atlas/fold_1/atlas_20","0.20","200","0.5130717552887364","0.5188757964186763","0.5094015840858678"
"honest-sweep-63","finished","-","cridonoso","","2023-06-21T03:05:36.000Z","382","bes7q1fe","mlp_att","alcock","64","0.3955","2","64","0.00001","4","1","winsize/100","0.2","mlp_att","0.6642958521842957","347","0.000009999999747378752","0.9322445392608644","0.7051265239715576","0.47999998927116394","1.3602241277694702","0.7741681337356567","./data/records/alcock/fold_2/alcock_20","0.5","100","0.5111521757606714","0.5210305010255493","0.5109524242355338"
"rare-sweep-39","finished","-","cridonoso","","2023-06-20T20:11:29.000Z","303","bes7q1fe","mlp_att","alcock","64","0.3955","0","64","0.00001","4","1","masking/1.00","0.2","mlp_att","0.6934673190116882","370","0.000009999999747378752","0.850868284702301","0.6814576387405396","0.5368421077728271","1.0443943738937378","0.6288867592811584","./data/records/alcock/fold_0/alcock_20","1.00","200","0.5091791454507212","0.5140743730293403","0.509419080272416"
"graceful-sweep-115","finished","-","cridonoso","","2023-06-22T03:56:33.000Z","655","bes7q1fe","mlp_att_conv","alcock","64","0.3955","2","64","0.00001","4","1","winsize/100","0.2","mlp_att_conv","0.8563300371170044","1244","0.000009999999747378752","0.534358024597168","0.6423417925834656","0.5142857432365417","1.2576957941055298","0.6545172929763794","./data/records/alcock/fold_2/alcock_20","0.5","100","0.5091680241156976","0.5103425842229047","0.5099750953291128"
"dry-sweep-91","finished","-","cridonoso","","2023-06-22T02:45:06.000Z","470","bes7q1fe","mlp_att_conv","alcock","64","0.3955","0","64","0.00001","4","1","masking/1.00","0.2","mlp_att_conv","0.9572864174842834","775","0.000009999999747378752","0.3639831244945526","0.681937575340271","0.6315789222717285","0.942777931690216","0.6137212514877319","./data/records/alcock/fold_0/alcock_20","1.00","200","0.5071497760963982","0.5106203449059881","0.5156610211859456"
"quiet-sweep-104","finished","-","cridonoso","","2023-06-22T03:07:35.000Z","386","bes7q1fe","mlp_att_conv","alcock","64","0.3955","1","64","0.00001","4","1","winsize/100","0.2","mlp_att_conv","0.8105548024177551","786","0.000009999999747378752","0.6604621410369873","0.6558661460876465","0.550561785697937","1.278202772140503","0.512407660484314","./data/records/alcock/fold_1/alcock_20","0.5","100","0.506472563376983","0.513413239363292","0.5062556291227719"
"exalted-sweep-58","finished","-","cridonoso","","2023-06-21T02:59:56.000Z","336","bes7q1fe","mlp_att","alcock","64","0.3955","2","64","0.00001","4","1","masking/0.50","0.2","mlp_att","0.7086614370346069","355","0.000009999999747378752","0.82122403383255","0.6615126729011536","0.53125","1.2776522636413574","0.6776602268218994","./data/records/alcock/fold_2/alcock_20","0.50","200","0.5064397619411244","0.5143838811859021","0.5083917087097557"
"earthy-sweep-49","finished","-","cridonoso","","2023-06-21T02:50:29.000Z","200","bes7q1fe","mlp_att","alcock","64","0.3955","1","64","0.00001","4","1","masking/0.80","0.2","mlp_att","0.661577582359314","195","0.000009999999747378752","0.9651071429252625","0.6669908761978149","0.5","1.348641037940979","0.6577186584472656","./data/records/alcock/fold_1/alcock_20","0.80","200","0.5064158758665779","0.5296144046358494","0.5102701726805906"
"rare-sweep-105","finished","-","cridonoso","","2023-06-22T03:08:02.000Z","261","bes7q1fe","mlp_att_conv","alcock","64","0.3955","1","64","0.00001","4","1","winsize/200","0.2","mlp_att_conv","0.910941481590271","474","0.000009999999747378752","0.4778016209602356","0.559282660484314","0.5520833134651184","1.1794638633728027","0.5334243774414062","./data/records/alcock/fold_1/alcock_20","0.5","200","0.5028357787861556","0.5146518299665757","0.5002810568306356"
"icy-sweep-108","finished","-","cridonoso","","2023-06-22T03:15:53.000Z","509","bes7q1fe","mlp_att_conv","alcock","64","0.3955","2","64","0.00001","4","1","masking/0.20","0.2","mlp_att_conv","0.9658792614936828","746","0.000009999999747378752","0.40710482001304626","0.607022762298584","0.5520833134651184","1.2800012826919556","0.5480417013168335","./data/records/alcock/fold_2/alcock_20","0.20","200","0.4996322526348889","0.5108873044515928","0.495410689407117"
"super-sweep-41","finished","-","cridonoso","","2023-06-21T02:41:03.000Z","236","bes7q1fe","mlp_att","alcock","64","0.3955","0","64","0.00001","4","1","winsize/100","0.2","mlp_att","0.641407310962677","342","0.000009999999747378752","0.930226504802704","0.6565435528755188","0.6264367699623108","1.1017833948135376","0.6390469074249268","./data/records/alcock/fold_0/alcock_20","0.5","100","0.4982801276452289","0.5062572807435727","0.49852083370270667"
"zesty-sweep-48","finished","-","cridonoso","","2023-06-21T02:49:38.000Z","155","bes7q1fe","mlp_att","alcock","64","0.3955","1","64","0.00001","4","1","masking/0.60","0.2","mlp_att","0.6361322999000549","141","0.000009999999747378752","1.03827166557312","0.5670753717422485","0.4895833432674408","1.3836283683776855","0.5314186811447144","./data/records/alcock/fold_1/alcock_20","0.60","200","0.49706527351580543","0.5354437060902043","0.4978451514546713"
"flowing-sweep-60","finished","-","cridonoso","","2023-06-21T03:00:28.000Z","198","bes7q1fe","mlp_att","alcock","64","0.3955","2","64","0.00001","4","1","masking/0.80","0.2","mlp_att","0.7086614370346069","265","0.000009999999747378752","0.8184000849723816","0.5948632955551147","0.4375","1.3321470022201538","0.6245219707489014","./data/records/alcock/fold_2/alcock_20","0.80","200","0.4956119027898536","0.5022434671976342","0.499615067344705"
"rosy-sweep-42","finished","-","cridonoso","","2023-06-21T02:41:05.000Z","341","bes7q1fe","mlp_att","alcock","64","0.3955","0","64","0.00001","4","1","winsize/200","0.2","mlp_att","0.69597989320755","258","0.000009999999747378752","0.8541169762611389","0.5717127323150635","0.5684210658073425","1.116331934928894","0.5421217679977417","./data/records/alcock/fold_0/alcock_20","0.5","200","0.49462249270886544","0.5063453770714798","0.49553208357323014"
"sweet-sweep-45","finished","-","cridonoso","","2023-06-21T02:45:00.000Z","323","bes7q1fe","mlp_att","alcock","64","0.3955","1","64","0.00001","4","1","masking/0.20","0.2","mlp_att","0.6895674467086792","302","0.000009999999747378752","0.9369451999664308","0.6517189741134644","0.4479166567325592","1.4485915899276731","0.6435054540634155","./data/records/alcock/fold_1/alcock_20","0.20","200","0.49352787315489755","0.5114928993869791","0.4978036572246746"
"floral-sweep-138","finished","-","cridonoso","","2023-06-22T22:09:44.000Z","7628","bes7q1fe","mlp_last","atlas","64","0.3955","1","64","0.00001","4","1","winsize/200","0.2","mlp_last","0.75","16507","0.000009999999747378752","0.7524827122688293","0.5968731045722961","0.6499999761581421","0.8106409311294556","0.5728027820587158","./data/records/atlas/fold_1/atlas_20","0.5","200","0.4929038308147934","0.5128733174139477","0.49113473798378193"
"lunar-sweep-116","finished","-","cridonoso","","2023-06-22T04:07:30.000Z","379","bes7q1fe","mlp_att_conv","alcock","64","0.3955","2","64","0.00001","4","1","winsize/200","0.2","mlp_att_conv","0.8687664270401001","520","0.000009999999747378752","0.5979884266853333","0.5146209597587585","0.5","1.383378982543945","0.4794542193412781","./data/records/alcock/fold_2/alcock_20","0.5","200","0.49271971707874834","0.5015592283552269","0.4903967325194886"
"rich-sweep-7","finished","-","cridonoso","","2023-06-21T19:57:38.000Z","420","dp72vzu8","mlp_att","atlas","64","0.3955","0","64","0.00001","4","1","winsize/20","0.2","mlp_att","0.6480447053909302","307","0.000009999999747378752","0.9153546094894408","0.591606080532074","0.4726027250289917","1.2792192697525024","0.657274603843689","./data/records/atlas/fold_0/atlas_20","0.5","20","0.4913984541780923","0.5003215841378451","0.4907844550927899"
"resilient-sweep-99","finished","-","cridonoso","","2023-06-22T02:56:58.000Z","405","bes7q1fe","mlp_att_conv","alcock","64","0.3955","1","64","0.00001","4","1","masking/0.50","0.2","mlp_att_conv","0.9033079147338868","590","0.000009999999747378752","0.51993727684021","0.6811707019805908","0.5","1.2324864864349363","0.689023494720459","./data/records/alcock/fold_1/alcock_20","0.50","200","0.4899179505442141","0.502828676074327","0.4870087214099793"
"pleasant-sweep-127","finished","-","cridonoso","","2023-06-22T08:21:51.000Z","8625","bes7q1fe","mlp_last","atlas","64","0.3955","0","64","0.00001","4","1","winsize/200","0.2","mlp_last","0.7530864477157593","17041","0.000009999999747378752","0.7261057496070862","0.6163694262504578","0.6363636255264282","0.9152036309242249","0.5965319871902466","./data/records/atlas/fold_0/atlas_20","0.5","200","0.489320673517197","0.49219532075183786","0.49095011467370114"
"firm-sweep-82","finished","-","cridonoso","","2023-06-22T02:34:01.000Z","251","bes7q1fe","mlp_att_conv","atlas","64","0.3955","2","64","0.00001","4","1","winsize/100","0.2","mlp_att_conv","0.8478260636329651","512","0.000009999999747378752","0.6083337068557739","0.6481303572654724","0.529411792755127","1.1154149770736694","0.5759693384170532","./data/records/atlas/fold_2/atlas_20","0.5","100","0.4876518403805967","0.5008924265921114","0.4857495329418048"
"sparkling-sweep-7","finished","-","cridonoso","","2023-06-20T19:45:01.000Z","162","bes7q1fe","mlp_att","atlas","64","0.3955","0","64","0.00001","4","1","winsize/20","0.2","mlp_att","0.6778398752212524","259","0.000009999999747378752","0.8480947613716125","0.5747677087783813","0.4794520437717438","1.2806168794631958","0.5696215033531189","./data/records/atlas/fold_0/atlas_20","0.5","20","0.4855716181524384","0.4915679504708376","0.4833780247849925"
"unique-sweep-68","finished","-","cridonoso","","2023-06-22T02:14:39.000Z","373","bes7q1fe","mlp_att_conv","atlas","64","0.3955","1","64","0.00001","4","1","masking/0.80","0.2","mlp_att_conv","1","785","0.000009999999747378752","0.09658122062683104","0.6401398777961731","0.6000000238418579","0.9193882942199708","0.6466200351715088","./data/records/atlas/fold_1/atlas_20","0.80","200","0.48356637483994225","0.5000452693400835","0.49046190594512834"
"decent-sweep-78","finished","-","cridonoso","","2023-06-22T02:30:49.000Z","188","bes7q1fe","mlp_att_conv","atlas","64","0.3955","2","64","0.00001","4","1","masking/0.60","0.2","mlp_att_conv","0.92592591047287","335","0.000009999999747378752","0.4616242051124573","0.6204558610916138","0.550000011920929","1.2123912572860718","0.44977885484695435","./data/records/atlas/fold_2/atlas_20","0.60","200","0.4832753115309608","0.48137257453404264","0.4959831363604949"
"stilted-sweep-18","finished","-","cridonoso","","2023-06-20T19:53:21.000Z","211","bes7q1fe","mlp_att","atlas","64","0.3955","1","64","0.00001","4","1","winsize/20","0.2","mlp_att","0.6607142686843872","350","0.000009999999747378752","0.914989709854126","0.5997676253318787","0.5620437860488892","1.1094942092895508","0.5623810887336731","./data/records/atlas/fold_1/atlas_20","0.5","20","0.48278107434057144","0.49621048830092435","0.4740196749683864"
"curious-sweep-18","finished","-","cridonoso","","2023-06-21T20:13:12.000Z","255","dp72vzu8","mlp_att","atlas","64","0.3955","1","64","0.00001","4","1","winsize/20","0.2","mlp_att","0.6321428418159485","265","0.000009999999747378752","0.9572956562042236","0.6057248115539551","0.540145993232727","1.080292582511902","0.591606855392456","./data/records/atlas/fold_1/atlas_20","0.5","20","0.48121275533931546","0.4906438214367442","0.4742913422088365"
"clean-sweep-133","finished","-","cridonoso","","2023-06-22T15:56:24.000Z","15761","bes7q1fe","mlp_last","atlas","64","0.3955","1","64","0.00001","4","1","masking/0.60","0.2","mlp_last","0.5952380895614624","28277","0.000009999999747378752","0.8925538063049316","0.5988101959228516","0.699999988079071","0.8932722210884094","0.6264835596084595","./data/records/atlas/fold_1/atlas_20","0.60","200","0.4811570845460511","0.4893342788123595","0.48475214515406473"
"sunny-sweep-97","finished","-","cridonoso","","2023-06-22T02:53:01.000Z","444","bes7q1fe","mlp_att_conv","alcock","64","0.3955","1","64","0.00001","4","1","masking/0.20","0.2","mlp_att_conv","0.923664093017578","836","0.000009999999747378752","0.4842921495437622","0.6357620358467102","0.5","1.3267087936401367","0.6134203672409058","./data/records/alcock/fold_1/alcock_20","0.20","200","0.4808844559314693","0.5009053946168033","0.4791349323892266"
"firm-sweep-77","finished","-","cridonoso","","2023-06-22T02:28:07.000Z","294","bes7q1fe","mlp_att_conv","atlas","64","0.3955","2","64","0.00001","4","1","masking/0.50","0.2","mlp_att_conv","1","565","0.000009999999747378752","0.2000991255044937","0.693982720375061","0.6499999761581421","1.026982069015503","0.6078649759292603","./data/records/atlas/fold_2/atlas_20","0.50","200","0.4800984370911862","0.4805243592233948","0.4855417789757413"
"treasured-sweep-37","finished","-","cridonoso","","2023-06-20T20:09:46.000Z","483","bes7q1fe","mlp_att","alcock","64","0.3955","0","64","0.00001","4","1","masking/0.60","0.2","mlp_att","0.7462311387062073","322","0.000009999999747378752","0.7247070074081421","0.5804407000541687","0.5789473652839661","1.1718480587005615","0.5747177600860596","./data/records/alcock/fold_0/alcock_20","0.60","200","0.48005596857636473","0.4888699331330683","0.4787253811037541"
"glorious-sweep-110","finished","-","cridonoso","","2023-06-22T03:20:48.000Z","465","bes7q1fe","mlp_att_conv","alcock","64","0.3955","2","64","0.00001","4","1","masking/0.50","0.2","mlp_att_conv","0.9291338324546814","598","0.000009999999747378752","0.48687371611595154","0.6903340816497803","0.4479166567325592","1.3624204397201538","0.6844487190246582","./data/records/alcock/fold_2/alcock_20","0.50","200","0.47836171915775033","0.4886978671353228","0.4754742879317837"
"warm-sweep-101","finished","-","cridonoso","","2023-06-22T03:00:31.000Z","421","bes7q1fe","mlp_att_conv","alcock","64","0.3955","1","64","0.00001","4","1","masking/0.80","0.2","mlp_att_conv","0.9007633328437804","572","0.000009999999747378752","0.5281499624252319","0.6969413757324219","0.4791666567325592","1.2681857347488403","0.7090821266174316","./data/records/alcock/fold_1/alcock_20","0.80","200","0.4767708728231094","0.4901706827431628","0.4712416136821412"
"gentle-sweep-56","finished","-","cridonoso","","2023-06-21T02:56:17.000Z","216","bes7q1fe","mlp_att","alcock","64","0.3955","2","64","0.00001","4","1","masking/0.20","0.2","mlp_att","0.6561679840087891","243","0.000009999999747378752","0.9901523590087892","0.5480729341506958","0.5625","1.356012940406799","0.5537107586860657","./data/records/alcock/fold_2/alcock_20","0.20","200","0.4750584407024454","0.49486924243779806","0.4832691952746108"
"polished-sweep-92","finished","-","cridonoso","","2023-06-22T02:45:39.000Z","3801","bes7q1fe","mlp_att_conv","alcock","64","0.3955","0","64","0.00001","4","1","winsize/20","0.2","mlp_att_conv","0.6119231581687927","7068","0.000009999999747378752","1.0306686162948608","0.6628182530403137","0.5276073813438416","1.1561284065246582","0.6557766199111938","./data/records/alcock/fold_0/alcock_20","0.5","20","0.4743633418016048","0.47927837045782984","0.4787426944117277"
"lilac-sweep-80","finished","-","cridonoso","","2023-06-22T02:32:10.000Z","232","bes7q1fe","mlp_att_conv","atlas","64","0.3955","2","64","0.00001","4","1","masking/1.00","0.2","mlp_att_conv","0.9753086566925048","429","0.000009999999747378752","0.4487905502319336","0.6779058575630188","0.25","1.4823505878448486","0.6182383298873901","./data/records/atlas/fold_2/atlas_20","1.00","200","0.4737483784921075","0.4845267924552692","0.46784967862326354"
"kind-sweep-69","finished","-","cridonoso","","2023-06-22T02:14:57.000Z","276","bes7q1fe","mlp_att_conv","atlas","64","0.3955","1","64","0.00001","4","1","masking/1.00","0.2","mlp_att_conv","0.988095223903656","569","0.000009999999747378752","0.30131277441978455","0.6446706056594849","0.6499999761581421","0.9178789258003236","0.6569745540618896","./data/records/atlas/fold_1/atlas_20","1.00","200","0.4732637855066976","0.4983214836827187","0.4650158898285872"
"fast-sweep-109","finished","-","cridonoso","","2023-06-22T03:16:30.000Z","253","bes7q1fe","mlp_att_conv","alcock","64","0.3955","2","64","0.00001","4","1","masking/0.40","0.2","mlp_att_conv","0.8976377844810486","487","0.000009999999747378752","0.5585570335388184","0.5767596960067749","0.5","1.371977686882019","0.49513500928878784","./data/records/alcock/fold_2/alcock_20","0.40","200","0.4732466875922137","0.4858041770422034","0.47157658111257234"
"eager-sweep-141","finished","-","cridonoso","","2023-06-22T23:40:37.000Z","6046","bes7q1fe","mlp_last","atlas","64","0.3955","2","64","0.00001","4","1","masking/0.20","0.2","mlp_last","0.654321014881134","11507","0.000009999999747378752","1.0008418560028076","0.640548586845398","0.6000000238418579","1.184166669845581","0.5985496044158936","./data/records/atlas/fold_2/atlas_20","0.20","200","0.47313497955966194","0.4893754782816918","0.4872565484829636"
"fluent-sweep-79","finished","-","cridonoso","","2023-06-22T02:31:25.000Z","220","bes7q1fe","mlp_att_conv","atlas","64","0.3955","2","64","0.00001","4","1","masking/0.80","0.2","mlp_att_conv","0.9753086566925048","399","0.000009999999747378752","0.3094925582408905","0.6816307306289673","0.6000000238418579","0.94110506772995","0.6933399438858032","./data/records/atlas/fold_2/atlas_20","0.80","200","0.4728813338853978","0.47961693694795937","0.4786012855069459"
"avid-sweep-36","finished","-","cridonoso","","2023-06-20T20:05:58.000Z","226","bes7q1fe","mlp_att","alcock","64","0.3955","0","64","0.00001","4","1","masking/0.50","0.2","mlp_att","0.6331658363342285","291","0.000009999999747378752","1.0150128602981567","0.6525236368179321","0.5684210658073425","1.1553300619125366","0.5551602244377136","./data/records/alcock/fold_0/alcock_20","0.50","200","0.4712187233324625","0.4838701122798837","0.4737612537738461"
"charmed-sweep-38","finished","-","cridonoso","","2023-06-20T20:10:07.000Z","301","bes7q1fe","mlp_att","alcock","64","0.3955","0","64","0.00001","4","1","masking/0.80","0.2","mlp_att","0.7110552787780762","326","0.000009999999747378752","0.8366466164588928","0.6663987636566162","0.5052631497383118","1.1823086738586426","0.6591856479644775","./data/records/alcock/fold_0/alcock_20","0.80","200","0.470779173211803","0.477901699374168","0.4716933955627704"
"visionary-sweep-66","finished","-","cridonoso","","2023-06-21T03:09:55.000Z","497","bes7q1fe","mlp_att","alcock","64","0.3955","2","64","0.00001","4","1","winsize/800","0.2","mlp_att","0.8345864415168762","316","0.000009999999747378752","0.6103004217147827","0.6820238828659058","0.5151515007019043","1.145108699798584","0.656834602355957","./data/records/alcock/fold_2/alcock_20","0.5","800","0.4681971529019726","0.4838608790593731","0.47710628700310864"
"honest-sweep-87","finished","-","cridonoso","","2023-06-22T02:38:17.000Z","440","bes7q1fe","mlp_att_conv","alcock","64","0.3955","0","64","0.00001","4","1","masking/0.40","0.2","mlp_att_conv","0.927135705947876","507","0.000009999999747378752","0.4632829427719116","0.6732903718948364","0.5894736647605896","1.050999402999878","0.649044930934906","./data/records/alcock/fold_0/alcock_20","0.40","200","0.46771504604290787","0.4731473812137434","0.4708713398421658"
"ruby-sweep-94","finished","-","cridonoso","","2023-06-22T02:46:23.000Z","381","bes7q1fe","mlp_att_conv","alcock","64","0.3955","0","64","0.00001","4","1","winsize/200","0.2","mlp_att_conv","0.9572864174842834","675","0.000009999999747378752","0.34640395641326904","0.5554055571556091","0.5684210658073425","1.0616998672485352","0.4545174837112427","./data/records/alcock/fold_0/alcock_20","0.5","200","0.4670680102684944","0.4714366481705486","0.4763077667819333"
"dulcet-sweep-103","finished","-","cridonoso","","2023-06-22T03:03:44.000Z","1964","bes7q1fe","mlp_att_conv","alcock","64","0.3955","1","64","0.00001","4","1","winsize/20","0.2","mlp_att_conv","0.580367386341095","3685","0.000009999999747378752","1.1186318397521973","0.5957186818122864","0.519138753414154","1.434013843536377","0.563469648361206","./data/records/alcock/fold_1/alcock_20","0.5","20","0.46626900362421536","0.480779214445435","0.470131103799767"
"solar-sweep-67","finished","-","cridonoso","","2023-06-22T02:10:37.000Z","256","bes7q1fe","mlp_att_conv","atlas","64","0.3955","1","64","0.00001","4","1","masking/0.60","0.2","mlp_att_conv","0.988095223903656","537","0.000009999999747378752","0.1942746788263321","0.6095655560493469","0.5","1.2261857986450195","0.6667869687080383","./data/records/atlas/fold_1/atlas_20","0.60","200","0.4657956788295369","0.4827043778109422","0.4633777520635375"
"leafy-sweep-119","finished","-","cridonoso","","2023-06-22T04:25:02.000Z","3887","bes7q1fe","mlp_last","atlas","64","0.3955","0","64","0.00001","4","1","masking/0.20","0.2","mlp_last","0.6666666865348816","8515","0.000009999999747378752","1.1449108123779297","0.6040083169937134","0.5909090638160706","1.5632247924804688","0.32655197381973267","./data/records/atlas/fold_0/atlas_20","0.20","200","0.46542019838365495","0.464235566302911","0.4720070224422023"
"volcanic-sweep-71","finished","-","cridonoso","","2023-06-22T02:19:35.000Z","183","bes7q1fe","mlp_att_conv","atlas","64","0.3955","1","64","0.00001","4","1","winsize/100","0.2","mlp_att_conv","0.7739726305007935","336","0.000009999999747378752","0.796608030796051","0.669558048248291","0.4722222089767456","1.158426284790039","0.6073297262191772","./data/records/atlas/fold_1/atlas_20","0.5","100","0.46516931968094577","0.4838510207397417","0.4593139304385317"
"pleasant-sweep-93","finished","-","cridonoso","","2023-06-22T02:45:39.000Z","673","bes7q1fe","mlp_att_conv","alcock","64","0.3955","0","64","0.00001","4","1","winsize/100","0.2","mlp_att_conv","0.8579161167144775","1241","0.000009999999747378752","0.5648659467697144","0.6883299350738525","0.6034482717514038","0.9176940321922302","0.6456124782562256","./data/records/alcock/fold_0/alcock_20","0.5","100","0.46504379875498897","0.46525599747929847","0.47228951195559793"
"neat-sweep-98","finished","-","cridonoso","","2023-06-22T02:53:59.000Z","321","bes7q1fe","mlp_att_conv","alcock","64","0.3955","1","64","0.00001","4","1","masking/0.40","0.2","mlp_att_conv","0.8575063347816467","490","0.000009999999747378752","0.6166418194770813","0.6474440693855286","0.4583333432674408","1.3745187520980835","0.6486486196517944","./data/records/alcock/fold_1/alcock_20","0.40","200","0.46419990256058824","0.47473069306767246","0.46325615521608227"
"kind-sweep-34","finished","-","cridonoso","","2023-06-20T20:03:35.000Z","388","bes7q1fe","mlp_att","alcock","64","0.3955","0","64","0.00001","4","1","masking/0.20","0.2","mlp_att","0.6909547448158264","311","0.000009999999747378752","0.8823424577713013","0.6473388671875","0.5157894492149353","1.1845687627792358","0.6530221700668335","./data/records/alcock/fold_0/alcock_20","0.20","200","0.4633907302118261","0.4691477368303944","0.46499357969152494"
"stoic-sweep-86","finished","-","cridonoso","","2023-06-22T02:37:51.000Z","430","bes7q1fe","mlp_att_conv","alcock","64","0.3955","0","64","0.00001","4","1","masking/0.20","0.2","mlp_att_conv","0.9145728349685668","696","0.000009999999747378752","0.512452244758606","0.627739667892456","0.6105263233184814","0.9834409952163696","0.6434892416000366","./data/records/alcock/fold_0/alcock_20","0.20","200","0.462493453828788","0.466383736536175","0.4665419138206477"
"helpful-sweep-84","finished","-","cridonoso","","2023-06-22T02:35:07.000Z","201","bes7q1fe","mlp_att_conv","atlas","64","0.3955","2","64","0.00001","4","1","winsize/500","0.2","mlp_att_conv","0.987500011920929","339","0.000009999999747378752","0.35889995098114014","0.6790706515312195","0.5","1.200598955154419","0.6597119569778442","./data/records/atlas/fold_2/atlas_20","0.5","500","0.46240133377684545","0.465638265523323","0.468"
"pious-sweep-100","finished","-","cridonoso","","2023-06-22T02:58:07.000Z","229","bes7q1fe","mlp_att_conv","alcock","64","0.3955","1","64","0.00001","4","1","masking/0.60","0.2","mlp_att_conv","0.8320610523223877","413","0.000009999999747378752","0.7029315829277039","0.5600786209106445","0.4166666567325592","1.414751648902893","0.48855888843536377","./data/records/alcock/fold_1/alcock_20","0.60","200","0.4616976922052011","0.48812937638136306","0.4514923651994354"
